order_date|revenue|customer_id|order_id
2005-02-14|125|C0659|O01644
2005-02-14|46|C0803|O01645
2005-02-15|100|C0520|O01646
2005-02-15|162|C0717|O01647
2005-02-15|81|C0804|O01648
2005-02-15|26|C0765|O01649
2005-02-16|65|C0360|O01650
2005-02-16|218|C0349|O01651
2005-02-16|103|C0805|O01652
2005-02-17|141|C0806|O01653
2005-02-17|24|C0119|O01654
2005-02-17|150|C0654|O01655
2005-02-17|14|C0269|O01656
2005-02-17|41|C0349|O01657
2005-02-18|218|C0573|O01658
2005-02-18|89|C0796|O01659
2005-02-18|183|C0653|O01660
2005-02-18|12|C0807|O01661
2005-02-18|101|C0704|O01662
2005-02-18|37|C0389|O01663
2005-02-18|214|C0138|O01664
2005-02-18|178|C0214|O01665
2005-02-18|45|C0407|O01666
2005-02-19|45|C0401|O01667
2005-02-19|132|C0282|O01668
2005-02-19|31|C0703|O01669
2005-02-19|17|C0015|O01670
2005-02-20|161|C0091|O01671
2005-02-20|202|C0137|O01672
2005-02-20|76|C0406|O01673
2005-02-20|29|C0150|O01674
2005-02-21|101|C0013|O01675
2005-02-21|111|C0318|O01676
2005-02-21|201|C0550|O01677
2005-02-21|28|C0467|O01678
2005-02-21|55|C0035|O01679
2005-02-23|54|C0527|O01680
2005-02-23|213|C0109|O01681
2005-02-23|162|C0345|O01682
2005-02-23|44|C0430|O01683
2005-02-23|117|C0402|O01684
2005-02-23|53|C0368|O01685
2005-02-24|86|C0683|O01686
2005-02-24|100|C0267|O01687
2005-02-24|173|C0018|O01688
2005-02-25|154|C0522|O01689
2005-02-25|76|C0501|O01690
2005-02-25|49|C0635|O01691
2005-02-25|215|C0492|O01692
2005-02-26|37|C0507|O01693
2005-02-26|31|C0792|O01694
2005-02-26|99|C0809|O01695
2005-02-26|38|C0344|O01696
2005-02-26|126|C0810|O01697
2005-02-26|73|C0808|O01698
2005-02-27|20|C0623|O01699
2005-02-27|175|C0465|O01700
2005-02-27|17|C0723|O01701
2005-02-27|181|C0245|O01702
2005-02-28|39|C0456|O01703
2005-02-28|85|C0391|O01704
2005-02-28|75|C0654|O01705
2005-03-01|190|C0244|O01706
2005-03-01|83|C0227|O01707
2005-03-01|14|C0128|O01708
2005-03-01|154|C0557|O01709
2005-03-02|115|C0707|O01710
2005-03-02|58|C0642|O01711
2005-03-02|36|C0504|O01712
2005-03-02|43|C0811|O01713
2005-03-02|117|C0487|O01714
2005-03-02|70|C0776|O01715
2005-03-02|116|C0361|O01716
2005-03-02|15|C0358|O01717
2005-03-02|139|C0732|O01718
2005-03-03|104|C0666|O01719
2005-03-04|66|C0266|O01720
2005-03-04|68|C0646|O01721
2005-03-05|33|C0377|O01722
2005-03-05|60|C0812|O01723
2005-03-05|47|C0389|O01724
2005-03-05|183|C0047|O01725
2005-03-05|30|C0798|O01726
2005-03-06|98|C0685|O01727
2005-03-06|109|C0362|O01728
2005-03-06|20|C0684|O01729
2005-03-07|181|C0650|O01730
2005-03-07|132|C0779|O01731
2005-03-07|103|C0284|O01732
2005-03-07|110|C0012|O01733
2005-03-07|64|C0233|O01734
2005-03-08|20|C0072|O01735
2005-03-08|134|C0016|O01736
2005-03-08|104|C0540|O01737
2005-03-08|18|C0442|O01738
2005-03-09|108|C0544|O01739
2005-03-09|150|C0813|O01740
2005-03-09|136|C0392|O01741
2005-03-09|203|C0814|O01742
2005-03-09|54|C0484|O01743
2005-03-10|104|C0041|O01744
2005-03-10|11|C0405|O01745
2005-03-10|99|C0815|O01746
2005-03-10|175|C0225|O01747
2005-03-11|31|C0069|O01748
2005-03-11|33|C0587|O01749
2005-03-11|50|C0664|O01750
2005-03-11|139|C0161|O01751
2005-03-12|105|C0231|O01752
2005-03-12|160|C0375|O01753
2005-03-12|74|C0677|O01754
2005-03-12|111|C0564|O01755
2005-03-12|25|C0230|O01756
2005-03-12|32|C0554|O01757
2005-03-12|44|C0020|O01758
2005-03-13|215|C0816|O01759
2005-03-13|25|C0241|O01760
2005-03-14|66|C0494|O01761
2005-03-14|181|C0393|O01762
2005-03-14|113|C0484|O01763
2005-03-14|125|C0500|O01764
2005-03-15|198|C0194|O01765
2005-03-15|57|C0424|O01766
2005-03-15|116|C0817|O01767
2005-03-15|52|C0039|O01768
2005-03-16|79|C0090|O01769
2005-03-16|210|C0590|O01770
2005-03-16|46|C0208|O01771
2005-03-16|30|C0577|O01772
2005-03-16|58|C0818|O01773
2005-03-17|109|C0009|O01774
2005-03-18|193|C0119|O01775
2005-03-18|166|C0671|O01776
2005-03-18|214|C0819|O01777
2005-03-18|20|C0055|O01778
2005-03-18|59|C0123|O01779
2005-03-19|134|C0716|O01780
2005-03-19|36|C0526|O01781
2005-03-19|208|C0519|O01782
2005-03-19|58|C0331|O01783
2005-03-19|181|C0275|O01784
2005-03-19|39|C0466|O01785
2005-03-19|80|C0200|O01786
2005-03-19|97|C0820|O01787
2005-03-20|78|C0208|O01788
2005-03-20|120|C0285|O01789
2005-03-20|40|C0643|O01790
2005-03-20|23|C0821|O01791
2005-03-20|131|C0641|O01792
2005-03-20|79|C0822|O01793
2005-03-20|52|C0708|O01794
2005-03-20|22|C0823|O01795
2005-03-21|103|C0526|O01796
2005-03-21|172|C0271|O01797
2005-03-21|19|C0173|O01798
2005-03-21|17|C0824|O01799
2005-03-21|109|C0825|O01800
2005-03-21|177|C0207|O01801
2005-03-22|81|C0700|O01802
2005-03-22|32|C0792|O01803
2005-03-22|155|C0076|O01804
2005-03-22|105|C0271|O01805
2005-03-22|41|C0143|O01806
2005-03-22|38|C0758|O01807
2005-03-23|39|C0068|O01808
2005-03-23|58|C0608|O01809
2005-03-23|172|C0242|O01810
2005-03-23|22|C0783|O01811
2005-03-23|118|C0255|O01812
2005-03-23|36|C0083|O01813
2005-03-23|34|C0826|O01814
2005-03-23|55|C0827|O01815
2005-03-23|141|C0632|O01816
2005-03-23|110|C0656|O01817
2005-03-24|100|C0828|O01818
2005-03-24|42|C0271|O01819
2005-03-24|45|C0076|O01820
2005-03-24|82|C0189|O01821
2005-03-24|49|C0829|O01822
2005-03-24|164|C0068|O01823
2005-03-25|117|C0098|O01824
2005-03-25|39|C0688|O01825
2005-03-26|140|C0830|O01826
2005-03-26|87|C0393|O01827
2005-03-26|182|C0499|O01828
2005-03-26|197|C0148|O01829
2005-03-26|39|C0831|O01830
2005-03-26|39|C0688|O01831
2005-03-26|33|C0678|O01832
2005-03-26|115|C0666|O01833
2005-03-27|105|C0832|O01834
2005-03-28|162|C0418|O01835
2005-03-28|31|C0019|O01836
2005-03-28|145|C0528|O01837
2005-03-29|24|C0490|O01838
2005-03-29|72|C0833|O01839
2005-03-29|30|C0610|O01840
2005-03-29|78|C0581|O01841
2005-03-29|47|C0186|O01842
2005-03-30|106|C0835|O01843
2005-03-30|67|C0612|O01844
2005-03-30|102|C0714|O01845
2005-03-30|108|C0460|O01846
2005-03-30|103|C0764|O01847
2005-03-30|100|C0539|O01848
2005-03-30|33|C0690|O01849
2005-03-30|156|C0834|O01850
2005-03-30|31|C0022|O01851
2005-03-30|166|C0253|O01852
2005-03-30|45|C0793|O01853
2005-03-31|129|C0373|O01854
2005-03-31|59|C0588|O01855
2005-03-31|59|C0246|O01856
2005-03-31|50|C0498|O01857
2005-03-31|188|C0310|O01858
2005-04-01|110|C0573|O01859
2005-04-01|156|C0734|O01860
2005-04-01|13|C0107|O01861
2005-04-01|33|C0023|O01862
2005-04-02|209|C0838|O01863
2005-04-02|119|C0199|O01864
2005-04-02|10|C0837|O01865
2005-04-02|90|C0256|O01866
2005-04-02|33|C0765|O01867
2005-04-02|71|C0836|O01868
2005-04-03|82|C0486|O01869
2005-04-03|112|C0839|O01870
2005-04-03|36|C0341|O01871
2005-04-03|31|C0754|O01872
2005-04-03|56|C0564|O01873
2005-04-04|100|C0655|O01874
2005-04-04|15|C0349|O01875
2005-04-04|43|C0842|O01876
2005-04-04|102|C0721|O01877
2005-04-04|119|C0179|O01878
2005-04-04|127|C0434|O01879
2005-04-04|52|C0840|O01880
2005-04-04|108|C0841|O01881
2005-04-04|216|C0339|O01882
2005-04-04|26|C0063|O01883
2005-04-05|101|C0216|O01884
2005-04-05|103|C0720|O01885
2005-04-05|157|C0830|O01886
2005-04-05|212|C0495|O01887
2005-04-05|54|C0464|O01888
2005-04-05|47|C0024|O01889
2005-04-05|123|C0477|O01890
2005-04-05|156|C0410|O01891
2005-04-06|101|C0317|O01892
2005-04-07|75|C0513|O01893
2005-04-07|45|C0468|O01894
2005-04-07|11|C0832|O01895
2005-04-07|142|C0843|O01896
2005-04-07|133|C0571|O01897
2005-04-07|14|C0218|O01898
2005-04-07|163|C0844|O01899
2005-04-07|96|C0510|O01900
2005-04-07|69|C0438|O01901
2005-04-08|172|C0694|O01902
2005-04-08|64|C0334|O01903
2005-04-08|114|C0417|O01904
2005-04-08|39|C0121|O01905
2005-04-08|44|C0678|O01906
2005-04-08|149|C0347|O01907
2005-04-08|176|C0667|O01908
2005-04-08|30|C0576|O01909
2005-04-08|75|C0818|O01910
2005-04-09|146|C0276|O01911
2005-04-09|118|C0482|O01912
2005-04-09|70|C0295|O01913
2005-04-09|214|C0564|O01914
2005-04-09|11|C0745|O01915
2005-04-09|131|C0454|O01916
2005-04-09|21|C0845|O01917
2005-04-09|127|C0413|O01918
2005-04-10|68|C0706|O01919
2005-04-10|132|C0376|O01920
2005-04-10|46|C0784|O01921
2005-04-10|141|C0229|O01922
2005-04-10|46|C0207|O01923
2005-04-10|114|C0504|O01924
2005-04-10|59|C0284|O01925
2005-04-11|38|C0558|O01926
2005-04-11|145|C0083|O01927
2005-04-11|166|C0431|O01928
2005-04-11|18|C0646|O01929
2005-04-11|192|C0135|O01930
2005-04-11|101|C0379|O01931
2005-04-11|180|C0500|O01932
2005-04-11|45|C0758|O01933
2005-04-12|56|C0846|O01934
2005-04-12|169|C0338|O01935
2005-04-13|187|C0757|O01936
2005-04-13|126|C0629|O01937
2005-04-13|37|C0644|O01938
2005-04-13|107|C0108|O01939
2005-04-13|54|C0255|O01940
2005-04-13|125|C0717|O01941
2005-04-13|37|C0226|O01942
2005-04-13|44|C0120|O01943
2005-04-13|96|C0070|O01944
2005-04-13|199|C0709|O01945
2005-04-13|106|C0778|O01946
2005-04-14|152|C0148|O01947
2005-04-14|171|C0527|O01948
2005-04-14|126|C0087|O01949
2005-04-14|27|C0281|O01950
2005-04-14|150|C0029|O01951
2005-04-14|117|C0847|O01952
2005-04-14|119|C0551|O01953
2005-04-14|104|C0434|O01954
2005-04-14|35|C0762|O01955
2005-04-15|181|C0698|O01956
2005-04-15|26|C0049|O01957
2005-04-15|44|C0630|O01958
2005-04-15|35|C0848|O01959
2005-04-15|136|C0466|O01960
2005-04-15|64|C0697|O01961
2005-04-16|64|C0681|O01962
2005-04-16|98|C0103|O01963
2005-04-16|46|C0350|O01964
2005-04-16|34|C0849|O01965
2005-04-16|106|C0833|O01966
2005-04-16|44|C0472|O01967
2005-04-16|157|C0287|O01968
2005-04-16|121|C0358|O01969
2005-04-16|124|C0214|O01970
2005-04-17|19|C0851|O01971
2005-04-17|49|C0302|O01972
2005-04-17|149|C0616|O01973
2005-04-17|32|C0602|O01974
2005-04-17|211|C0850|O01975
2005-04-18|73|C0488|O01976
2005-04-18|31|C0479|O01977
2005-04-18|45|C0519|O01978
2005-04-18|123|C0178|O01979
2005-04-18|121|C0482|O01980
2005-04-18|42|C0141|O01981
2005-04-18|190|C0703|O01982
2005-04-18|208|C0452|O01983
2005-04-18|188|C0762|O01984
2005-04-18|125|C0852|O01985
2005-04-18|83|C0495|O01986
2005-04-18|96|C0638|O01987
2005-04-18|44|C0439|O01988
2005-04-18|112|C0832|O01989
2005-04-18|74|C0038|O01990
2005-04-19|211|C0552|O01991
2005-04-19|76|C0680|O01992
2005-04-19|37|C0797|O01993
2005-04-19|116|C0811|O01994
2005-04-19|189|C0199|O01995
2005-04-19|15|C0417|O01996
2005-04-19|91|C0658|O01997
2005-04-19|119|C0644|O01998
2005-04-19|85|C0415|O01999
2005-04-19|60|C0050|O02000
2005-04-20|25|C0548|O02001
2005-04-20|142|C0439|O02002
2005-04-20|64|C0525|O02003
2005-04-20|39|C0672|O02004
2005-04-20|191|C0372|O02005
2005-04-20|100|C0746|O02006
2005-04-20|32|C0217|O02007
2005-04-20|58|C0176|O02008
2005-04-20|63|C0520|O02009
2005-04-21|47|C0526|O02010
2005-04-21|11|C0560|O02011
2005-04-21|58|C0035|O02012
2005-04-21|143|C0475|O02013
2005-04-21|46|C0196|O02014
2005-04-21|62|C0742|O02015
2005-04-21|12|C0197|O02016
2005-04-21|186|C0853|O02017
2005-04-21|136|C0834|O02018
2005-04-22|196|C0441|O02019
2005-04-22|42|C0855|O02020
2005-04-22|104|C0090|O02021
2005-04-22|61|C0796|O02022
2005-04-22|31|C0394|O02023
2005-04-22|40|C0344|O02024
2005-04-22|157|C0250|O02025
2005-04-22|30|C0854|O02026
2005-04-22|158|C0049|O02027
2005-04-23|64|C0856|O02028
2005-04-23|72|C0133|O02029
2005-04-23|40|C0830|O02030
2005-04-23|73|C0171|O02031
2005-04-23|47|C0307|O02032
2005-04-23|117|C0316|O02033
2005-04-23|70|C0285|O02034
2005-04-23|120|C0372|O02035
2005-04-24|104|C0035|O02036
2005-04-24|24|C0688|O02037
2005-04-24|204|C0857|O02038
2005-04-24|33|C0159|O02039
2005-04-24|62|C0230|O02040
2005-04-24|31|C0457|O02041
2005-04-24|49|C0534|O02042
2005-04-24|15|C0084|O02043
2005-04-25|19|C0858|O02044
2005-04-25|42|C0293|O02045
2005-04-25|23|C0088|O02046
2005-04-25|102|C0589|O02047
2005-04-25|155|C0324|O02048
2005-04-26|110|C0625|O02049
2005-04-26|24|C0845|O02050
2005-04-26|29|C0859|O02051
2005-04-26|46|C0256|O02052
2005-04-26|170|C0128|O02053
2005-04-26|106|C0292|O02054
2005-04-27|191|C0374|O02055
2005-04-27|167|C0398|O02056
2005-04-27|67|C0590|O02057
2005-04-27|157|C0860|O02058
2005-04-27|100|C0330|O02059
2005-04-27|74|C0476|O02060
2005-04-27|115|C0768|O02061
2005-04-27|102|C0487|O02062
2005-04-27|35|C0824|O02063
2005-04-28|115|C0450|O02064
2005-04-28|60|C0862|O02065
2005-04-28|56|C0096|O02066
2005-04-28|14|C0856|O02067
2005-04-28|147|C0467|O02068
2005-04-28|35|C0587|O02069
2005-04-28|122|C0861|O02070
2005-04-28|50|C0490|O02071
2005-04-28|117|C0548|O02072
2005-04-29|38|C0316|O02073
2005-04-29|215|C0720|O02074
2005-04-29|72|C0775|O02075
2005-04-29|176|C0648|O02076
2005-04-29|49|C0863|O02077
2005-04-29|171|C0832|O02078
2005-04-29|29|C0063|O02079
2005-04-30|84|C0864|O02080
2005-04-30|26|C0529|O02081
2005-04-30|64|C0262|O02082
2005-04-30|49|C0472|O02083
2005-04-30|79|C0126|O02084
2005-04-30|203|C0756|O02085
2005-04-30|218|C0131|O02086
2005-04-30|18|C0865|O02087
2005-05-01|117|C0422|O02088
2005-05-01|116|C0336|O02089
2005-05-01|38|C0120|O02090
2005-05-01|43|C0362|O02091
2005-05-01|27|C0165|O02092
2005-05-01|156|C0013|O02093
2005-05-01|100|C0242|O02094
2005-05-01|25|C0817|O02095
2005-05-01|159|C0607|O02096
2005-05-01|43|C0768|O02097
2005-05-01|75|C0553|O02098
2005-05-01|214|C0412|O02099
2005-05-01|57|C0827|O02100
2005-05-02|36|C0702|O02101
2005-05-02|165|C0382|O02102
2005-05-02|61|C0866|O02103
2005-05-02|214|C0366|O02104
2005-05-02|174|C0412|O02105
2005-05-02|164|C0510|O02106
2005-05-02|32|C0333|O02107
2005-05-02|75|C0006|O02108
2005-05-02|31|C0520|O02109
2005-05-02|33|C0499|O02110
2005-05-02|166|C0227|O02111
2005-05-02|21|C0329|O02112
2005-05-03|140|C0079|O02113
2005-05-03|21|C0048|O02114
2005-05-03|21|C0654|O02115
2005-05-03|118|C0389|O02116
2005-05-03|219|C0867|O02117
2005-05-03|115|C0288|O02118
2005-05-03|186|C0836|O02119
2005-05-04|217|C0689|O02120
2005-05-04|82|C0142|O02121
2005-05-04|96|C0112|O02122
2005-05-04|22|C0040|O02123
2005-05-04|210|C0835|O02124
2005-05-04|39|C0402|O02125
2005-05-04|146|C0161|O02126
2005-05-05|159|C0437|O02127
2005-05-05|22|C0400|O02128
2005-05-05|116|C0218|O02129
2005-05-05|206|C0350|O02130
2005-05-05|59|C0326|O02131
2005-05-05|96|C0556|O02132
2005-05-05|34|C0517|O02133
2005-05-05|215|C0730|O02134
2005-05-06|89|C0869|O02135
2005-05-06|41|C0160|O02136
2005-05-06|175|C0597|O02137
2005-05-06|186|C0209|O02138
2005-05-06|35|C0315|O02139
2005-05-06|139|C0482|O02140
2005-05-06|61|C0246|O02141
2005-05-06|117|C0082|O02142
2005-05-06|139|C0510|O02143
2005-05-06|56|C0344|O02144
2005-05-06|188|C0848|O02145
2005-05-06|65|C0868|O02146
2005-05-07|110|C0870|O02147
2005-05-07|16|C0871|O02148
2005-05-07|114|C0601|O02149
2005-05-07|162|C0247|O02150
2005-05-07|153|C0648|O02151
2005-05-07|174|C0371|O02152
2005-05-08|65|C0052|O02153
2005-05-08|28|C0702|O02154
2005-05-08|52|C0651|O02155
2005-05-08|158|C0740|O02156
2005-05-08|118|C0872|O02157
2005-05-08|74|C0631|O02158
2005-05-08|155|C0496|O02159
2005-05-08|48|C0310|O02160
2005-05-09|170|C0318|O02161
2005-05-09|62|C0733|O02162
2005-05-09|56|C0601|O02163
2005-05-09|46|C0096|O02164
2005-05-09|33|C0067|O02165
2005-05-09|196|C0721|O02166
2005-05-10|72|C0356|O02167
2005-05-10|125|C0094|O02168
2005-05-10|37|C0004|O02169
2005-05-10|128|C0516|O02170
2005-05-10|50|C0078|O02171
2005-05-10|33|C0294|O02172
2005-05-10|52|C0743|O02173
2005-05-10|46|C0597|O02174
2005-05-10|124|C0376|O02175
2005-05-10|211|C0784|O02176
2005-05-10|123|C0855|O02177
2005-05-11|179|C0655|O02178
2005-05-11|24|C0193|O02179
2005-05-11|86|C0873|O02180
2005-05-11|146|C0541|O02181
2005-05-11|35|C0288|O02182
2005-05-11|13|C0180|O02183
2005-05-11|140|C0259|O02184
2005-05-12|190|C0793|O02185
2005-05-12|62|C0477|O02186
2005-05-12|12|C0417|O02187
2005-05-12|27|C0524|O02188
2005-05-12|124|C0263|O02189
2005-05-12|206|C0519|O02190
2005-05-12|38|C0671|O02191
2005-05-12|40|C0443|O02192
2005-05-12|32|C0762|O02193
2005-05-13|103|C0640|O02194
2005-05-13|55|C0875|O02195
2005-05-13|66|C0462|O02196
2005-05-13|113|C0859|O02197
2005-05-13|60|C0874|O02198
2005-05-13|115|C0712|O02199
2005-05-13|13|C0304|O02200
2005-05-13|13|C0517|O02201
2005-05-14|18|C0078|O02202
2005-05-14|51|C0828|O02203
2005-05-14|154|C0143|O02204
2005-05-14|33|C0473|O02205
2005-05-14|16|C0108|O02206
2005-05-14|72|C0238|O02207
2005-05-14|41|C0385|O02208
2005-05-14|107|C0749|O02209
2005-05-14|27|C0876|O02210
2005-05-15|193|C0093|O02211
2005-05-15|118|C0671|O02212
2005-05-15|49|C0020|O02213
2005-05-15|183|C0529|O02214
2005-05-15|113|C0706|O02215
2005-05-15|190|C0321|O02216
2005-05-15|133|C0309|O02217
2005-05-15|63|C0655|O02218
2005-05-15|24|C0383|O02219
2005-05-15|35|C0233|O02220
2005-05-15|40|C0629|O02221
2005-05-15|131|C0878|O02222
2005-05-15|25|C0550|O02223
2005-05-15|21|C0877|O02224
2005-05-15|117|C0768|O02225
2005-05-15|24|C0150|O02226
2005-05-15|106|C0879|O02227
2005-05-16|205|C0864|O02228
2005-05-16|18|C0264|O02229
2005-05-16|75|C0505|O02230
2005-05-16|208|C0428|O02231
2005-05-16|211|C0436|O02232
2005-05-16|217|C0734|O02233
2005-05-16|47|C0880|O02234
2005-05-16|110|C0575|O02235
2005-05-17|129|C0262|O02236
2005-05-17|86|C0122|O02237
2005-05-17|44|C0197|O02238
2005-05-17|65|C0166|O02239
2005-05-17|165|C0765|O02240
2005-05-17|112|C0592|O02241
2005-05-18|39|C0461|O02242
2005-05-18|161|C0200|O02243
2005-05-18|67|C0692|O02244
2005-05-18|19|C0204|O02245
2005-05-18|119|C0508|O02246
2005-05-18|103|C0505|O02247
2005-05-18|55|C0634|O02248
2005-05-18|147|C0511|O02249
2005-05-18|75|C0681|O02250
2005-05-18|104|C0094|O02251
2005-05-18|139|C0824|O02252
2005-05-19|120|C0541|O02253
2005-05-19|57|C0028|O02254
2005-05-19|19|C0620|O02255
2005-05-19|146|C0461|O02256
2005-05-19|75|C0019|O02257
2005-05-19|99|C0844|O02258
2005-05-19|24|C0681|O02259
2005-05-19|100|C0548|O02260
2005-05-19|23|C0476|O02261
2005-05-19|46|C0155|O02262
2005-05-20|76|C0140|O02263
2005-05-20|116|C0169|O02264
2005-05-20|41|C0014|O02265
2005-05-20|87|C0496|O02266
2005-05-20|66|C0881|O02267
2005-05-20|109|C0556|O02268
2005-05-20|62|C0299|O02269
2005-05-20|53|C0218|O02270
2005-05-20|128|C0708|O02271
2005-05-20|23|C0029|O02272
2005-05-21|14|C0542|O02273
2005-05-21|141|C0882|O02274
2005-05-21|144|C0207|O02275
2005-05-21|194|C0345|O02276
2005-05-21|140|C0149|O02277
2005-05-21|83|C0053|O02278
2005-05-21|198|C0562|O02279
2005-05-22|34|C0884|O02280
2005-05-22|183|C0378|O02281
2005-05-22|123|C0883|O02282
2005-05-22|58|C0696|O02283
2005-05-22|201|C0010|O02284
2005-05-22|73|C0639|O02285
2005-05-22|35|C0866|O02286
2005-05-22|192|C0481|O02287
2005-05-23|55|C0042|O02288
2005-05-23|89|C0040|O02289
2005-05-23|182|C0543|O02290
2005-05-23|16|C0456|O02291
2005-05-23|129|C0833|O02292
2005-05-23|38|C0225|O02293
2005-05-23|171|C0488|O02294
2005-05-23|66|C0606|O02295
2005-05-24|59|C0711|O02296
2005-05-24|217|C0062|O02297
2005-05-24|23|C0193|O02298
2005-05-25|188|C0741|O02299
2005-05-25|22|C0305|O02300
2005-05-25|65|C0060|O02301
2005-05-25|194|C0725|O02302
2005-05-25|76|C0751|O02303
2005-05-25|98|C0557|O02304
2005-05-25|134|C0085|O02305
2005-05-25|78|C0465|O02306
2005-05-25|36|C0376|O02307
2005-05-25|17|C0197|O02308
2005-05-25|191|C0141|O02309
2005-05-25|46|C0885|O02310
2005-05-26|48|C0265|O02311
2005-05-26|55|C0674|O02312
2005-05-26|109|C0463|O02313
2005-05-26|195|C0718|O02314
2005-05-26|189|C0641|O02315
2005-05-26|189|C0056|O02316
2005-05-26|21|C0091|O02317
2005-05-26|69|C0643|O02318
2005-05-26|57|C0263|O02319
2005-05-26|140|C0626|O02320
2005-05-26|164|C0114|O02321
2005-05-26|107|C0361|O02322
2005-05-26|146|C0782|O02323
2005-05-26|105|C0680|O02324
2005-05-27|65|C0859|O02325
2005-05-27|136|C0886|O02326
2005-05-27|111|C0221|O02327
2005-05-27|116|C0416|O02328
2005-05-27|22|C0495|O02329
2005-05-27|64|C0581|O02330
2005-05-27|118|C0326|O02331
2005-05-27|22|C0691|O02332
2005-05-27|133|C0417|O02333
2005-05-27|57|C0887|O02334
2005-05-28|56|C0067|O02335
2005-05-28|105|C0337|O02336
2005-05-28|72|C0888|O02337
2005-05-28|91|C0889|O02338
2005-05-28|43|C0032|O02339
2005-05-28|152|C0626|O02340
2005-05-28|103|C0127|O02341
2005-05-28|96|C0467|O02342
2005-05-29|74|C0891|O02343
2005-05-29|117|C0422|O02344
2005-05-29|188|C0810|O02345
2005-05-29|21|C0251|O02346
2005-05-29|35|C0324|O02347
2005-05-29|214|C0890|O02348
2005-05-29|194|C0530|O02349
2005-05-29|117|C0892|O02350
2005-05-29|62|C0399|O02351
2005-05-29|20|C0888|O02352
2005-05-29|76|C0584|O02353
2005-05-29|105|C0486|O02354
2005-05-29|199|C0037|O02355
2005-05-30|51|C0165|O02356
2005-05-30|97|C0328|O02357
2005-05-30|177|C0802|O02358
2005-05-30|19|C0704|O02359
2005-05-30|79|C0555|O02360
2005-05-30|116|C0162|O02361
2005-05-30|60|C0893|O02362
2005-05-30|20|C0549|O02363
2005-05-30|87|C0692|O02364
2005-05-30|31|C0191|O02365
2005-05-30|65|C0390|O02366
2005-05-30|35|C0604|O02367
2005-05-30|59|C0389|O02368
2005-05-31|41|C0252|O02369
2005-05-31|112|C0128|O02370
2005-05-31|149|C0130|O02371
2005-05-31|130|C0226|O02372
2005-05-31|47|C0618|O02373
2005-05-31|213|C0894|O02374
2005-05-31|185|C0654|O02375
2005-05-31|30|C0183|O02376
2005-05-31|18|C0396|O02377
2005-05-31|50|C0546|O02378
2005-06-01|34|C0392|O02379
2005-06-01|46|C0469|O02380
2005-06-01|105|C0695|O02381
2005-06-01|137|C0166|O02382
2005-06-01|168|C0265|O02383
2005-06-01|176|C0135|O02384
2005-06-01|59|C0184|O02385
2005-06-01|214|C0583|O02386
2005-06-01|189|C0608|O02387
2005-06-01|146|C0078|O02388
2005-06-01|169|C0895|O02389
2005-06-01|57|C0365|O02390
2005-06-01|55|C0605|O02391
2005-06-02|111|C0409|O02392
2005-06-02|54|C0341|O02393
2005-06-02|148|C0819|O02394
2005-06-02|61|C0148|O02395
2005-06-02|106|C0037|O02396
2005-06-02|143|C0260|O02397
2005-06-02|116|C0480|O02398
2005-06-02|187|C0315|O02399
2005-06-02|28|C0896|O02400
2005-06-02|74|C0402|O02401
2005-06-02|57|C0340|O02402
2005-06-02|97|C0333|O02403
2005-06-02|21|C0028|O02404
2005-06-03|79|C0579|O02405
2005-06-03|41|C0117|O02406
2005-06-03|139|C0893|O02407
2005-06-03|218|C0897|O02408
2005-06-03|151|C0545|O02409
2005-06-03|196|C0871|O02410
2005-06-03|103|C0898|O02411
2005-06-03|43|C0071|O02412
2005-06-03|182|C0211|O02413
2005-06-03|166|C0266|O02414
2005-06-04|55|C0763|O02415
2005-06-04|72|C0461|O02416
2005-06-04|66|C0772|O02417
2005-06-04|102|C0878|O02418
2005-06-04|39|C0170|O02419
2005-06-04|39|C0045|O02420
2005-06-04|48|C0124|O02421
2005-06-04|72|C0390|O02422
2005-06-04|41|C0032|O02423
2005-06-05|15|C0225|O02424
2005-06-05|107|C0513|O02425
2005-06-05|43|C0190|O02426
2005-06-05|64|C0899|O02427
2005-06-06|24|C0213|O02428
2005-06-06|29|C0176|O02429
2005-06-06|44|C0196|O02430
2005-06-06|10|C0342|O02431
2005-06-06|17|C0347|O02432
2005-06-06|214|C0087|O02433
2005-06-06|79|C0240|O02434
2005-06-07|61|C0130|O02435
2005-06-07|35|C0124|O02436
2005-06-07|43|C0196|O02437
2005-06-07|130|C0154|O02438
2005-06-07|53|C0117|O02439
2005-06-07|14|C0088|O02440
2005-06-07|31|C0242|O02441
2005-06-07|141|C0734|O02442
2005-06-07|49|C0876|O02443
2005-06-07|48|C0143|O02444
2005-06-07|172|C0107|O02445
2005-06-07|126|C0665|O02446
2005-06-07|115|C0059|O02447
2005-06-07|33|C0328|O02448
2005-06-07|102|C0780|O02449
2005-06-07|50|C0269|O02450
2005-06-08|77|C0419|O02451
2005-06-08|137|C0772|O02452
2005-06-08|39|C0395|O02453
2005-06-08|114|C0900|O02454
2005-06-08|142|C0131|O02455
2005-06-08|212|C0611|O02456
2005-06-09|21|C0591|O02457
2005-06-09|120|C0881|O02458
2005-06-09|67|C0901|O02459
2005-06-10|164|C0480|O02460
2005-06-10|71|C0902|O02461
2005-06-10|87|C0237|O02462
2005-06-10|194|C0439|O02463
2005-06-10|128|C0077|O02464
2005-06-10|177|C0904|O02465
